80,91,81,79,125,124,77,78,89,53,74,52
80,92,90,78,77,124,76,75,74,53,51,52
80,79,125,124,77,75,74,53,88,48,51,52
80,91,81,79,125,124,77,78,89,53,51,52
80,91,104,92,90,78,89,75,76,56,74,52
80,79,81,82,125,124,77,78,89,53,74,52
80,79,81,82,125,124,77,78,89,53,51,52
80,78,90,102,49,47,67,50,48,51,52
80,91,81,82,125,124,77,78,89,53,74,52
80,78,89,75,76,56,74,53,88,48,51,52
80,91,81,79,77,75,76,391,58,57,55,52
80,91,81,79,77,124,76,391,58,57,55,52
80,91,81,82,125,124,77,78,89,53,51,52
80,91,104,92,90,78,89,53,51,70,54,52
80,78,77,124,76,75,89,53,88,48,51,52
80,92,103,102,49,88,48,51,70,54,52
80,91,84,83,81,79,77,75,76,56,55,52
80,79,125,124,76,75,74,56,58,57,55,52
80,91,84,83,81,79,77,124,76,56,55,52
80,79,81,91,104,92,90,101,88,48,51,52
80,92,90,101,88,48,50,70,51,53,74,52
80,78,90,101,88,53,74,75,76,56,55,52
80,92,90,101,88,53,89,75,74,56,55,52
80,79,81,91,104,92,90,101,88,53,74,52
80,78,89,75,77,124,76,391,58,56,74,52
80,91,81,79,125,124,76,75,74,53,51,52
80,92,103,102,49,88,53,51,70,54,52
80,78,90,102,49,88,53,74,56,55,52
80,79,125,124,77,78,89,53,74,56,55,52
80,92,103,102,49,88,48,50,70,54,52
80,91,104,92,90,78,89,75,76,56,55,52
80,92,103,102,49,88,48,50,70,51,52
80,79,81,91,104,92,90,101,88,53,51,52
80,79,81,82,125,124,76,75,74,53,51,52
80,91,81,79,77,75,74,53,51,70,54,52
80,78,90,101,88,49,47,67,50,48,51,52
80,91,81,82,125,124,76,75,74,53,51,52
80,79,125,127,126,124,77,75,76,56,74,52
80,92,103,102,49,47,48,51,70,54,52
80,78,89,53,88,49,47,67,50,48,51,52
80,78,89,75,77,124,76,391,58,56,55,52
80,79,77,124,76,75,74,53,88,48,51,52
80,91,84,83,81,79,125,124,77,75,74,52
80,92,103,324,700,123,102,90,101,88,48,51,52
80,79,125,124,76,56,74,53,51,70,54,52
80,92,103,102,49,47,48,50,70,54,52
80,92,103,102,49,47,48,50,70,51,52
80,91,104,297,103,102,90,101,88,48,51,52
80,78,89,53,51,48,50,69,99,100,595,621,70,54,52
80,78,89,75,77,124,126,391,58,57,55,52
80,92,103,324,700,123,102,90,101,88,53,74,52
80,91,81,79,77,75,76,56,58,57,55,52
80,91,104,297,103,102,90,101,88,53,74,52
80,91,81,79,77,124,76,56,58,57,55,52
80,92,103,324,700,123,102,90,101,88,53,51,52
80,79,125,127,126,124,77,75,76,56,55,52
80,91,84,83,81,82,125,124,77,75,74,52
80,92,104,297,103,102,49,88,48,51,52
80,91,104,297,103,102,90,101,88,53,51,52
80,92,103,102,90,101,88,53,74,56,55,52
80,91,104,92,90,78,77,124,76,75,74,52
80,92,104,297,103,102,49,88,53,74,52
80,91,81,79,125,124,77,75,89,53,74,52
80,91,81,79,77,75,76,56,74,53,51,52
80,92,104,297,103,102,49,88,53,51,52
80,91,81,79,77,124,76,56,74,53,51,52
80,78,77,124,76,75,74,53,88,48,51,52
80,91,81,79,125,124,77,75,89,53,51,52
80,79,81,82,125,124,77,75,89,53,74,52
80,92,103,102,90,101,88,49,47,48,51,52
80,79,81,82,125,124,77,75,89,53,51,52
80,91,81,82,125,124,77,75,89,53,74,52
80,91,81,82,125,124,77,75,89,53,51,52
80,92,104,297,103,102,49,47,48,51,52
80,78,90,102,49,47,67,50,70,54,52
80,78,90,102,49,47,67,50,70,51,52
80,92,90,101,88,53,74,56,58,57,55,52
80,79,125,124,77,75,89,53,74,56,55,52
80,91,84,83,81,79,77,124,76,75,74,52
80,79,125,124,76,75,89,53,51,70,54,52
80,92,90,78,89,75,77,124,76,56,74,52
80,78,89,53,51,48,47,67,50,70,54,52
80,78,90,101,88,48,50,69,99,100,595,621,70,54,52
80,78,90,101,88,48,50,69,99,100,595,621,70,51,52
80,91,81,79,77,124,76,75,89,53,74,52
80,78,89,75,77,124,76,391,58,57,55,52
80,78,90,101,88,49,47,67,50,70,54,52
80,78,90,101,88,49,47,67,50,70,51,52
80,79,125,124,77,75,74,56,58,57,55,52
80,91,81,79,77,124,76,75,89,53,51,52
80,91,81,82,125,79,77,75,74,56,55,52
80,79,125,124,77,78,89,75,76,56,74,52
80,78,89,53,88,48,50,69,99,100,595,621,70,54,52
80,78,89,53,88,48,50,69,99,100,595,621,70,51,52
80,78,90,102,49,88,48,51,70,54,52
80,92,90,78,89,75,77,124,76,56,55,52
80,91,81,79,125,124,77,75,74,53,51,52
80,78,89,53,88,49,47,67,50,70,54,52
80,78,89,53,88,49,47,67,50,70,51,52
80,79,81,82,125,124,77,75,74,53,51,52
80,78,90,102,49,88,53,51,70,54,52
80,79,125,124,77,78,89,53,51,70,54,52
80,92,104,91,81,79,125,124,76,56,74,52
80,78,90,102,49,88,48,50,70,54,52
80,78,90,102,49,88,48,50,70,51,52
80,91,81,82,125,124,77,75,74,53,51,52
80,79,125,124,77,75,76,391,58,56,74,52
80,92,104,91,81,79,77,75,74,56,55,52
80,79,77,124,76,75,89,53,74,56,55,52
80,92,104,91,81,82,125,124,76,56,74,52
80,79,125,124,77,78,89,75,76,56,55,52
80,78,90,102,49,47,48,51,70,54,52
80,92,90,78,77,124,76,75,74,56,55,52
80,91,104,92,90,102,49,88,48,51,52
80,79,125,124,76,75,74,53,51,70,54,52
80,91,104,92,90,102,49,88,53,74,52
80,92,104,91,81,79,125,124,76,56,55,52
80,78,90,102,49,47,48,50,70,54,52
80,92,103,102,123,700,660,387,701,46,479,47,48,51,52
80,78,90,102,49,47,48,50,70,51,52
80,92,103,102,90,101,88,48,51,70,54,52
80,91,104,92,90,102,49,88,53,51,52
80,92,90,101,88,53,89,75,76,56,74,52
80,78,90,101,88,48,47,67,50,70,54,52
80,78,90,101,88,48,47,67,50,70,51,52
80,78,89,75,77,124,76,56,58,57,55,52
80,78,77,124,76,75,89,53,74,56,55,52
80,79,77,124,76,75,74,56,58,57,55,52
80,79,125,124,77,75,76,391,58,56,55,52
80,92,104,91,81,82,125,124,76,56,55,52
80,92,103,102,90,101,88,53,51,70,54,52
80,92,103,102,90,101,88,48,50,70,54,52
80,92,103,102,90,101,88,48,50,70,51,52
80,91,81,79,125,124,76,75,74,56,55,52
80,91,81,79,77,124,76,75,74,53,51,52
80,92,90,101,88,53,51,48,50,70,54,52
80,78,90,101,88,49,47,48,51,70,54,52
80,78,89,75,77,124,76,56,74,53,51,52
80,78,89,53,88,48,47,67,50,70,54,52
80,78,89,53,88,48,47,67,50,70,51,52
80,79,81,82,125,124,76,75,74,56,55,52
80,91,104,92,90,102,49,47,48,51,52
80,91,81,82,125,124,76,75,74,56,55,52
80,92,104,91,81,82,125,79,77,75,74,52
80,78,90,101,88,49,47,48,50,70,54,52
80,78,90,101,88,49,47,48,50,70,51,52
80,92,90,101,88,53,89,75,76,56,55,52
80,78,89,53,88,49,47,48,51,70,54,52
80,78,77,124,76,75,74,56,58,57,55,52
80,91,104,92,90,101,88,53,74,56,55,52
80,78,89,53,74,75,77,124,76,56,55,52
80,78,89,53,88,49,47,48,50,70,54,52
80,78,89,53,88,49,47,48,50,70,51,52
80,79,77,75,76,56,74,53,51,70,54,52
80,79,77,124,76,56,74,53,51,70,54,52
80,79,125,124,77,75,89,53,51,70,54,52
80,91,104,92,90,101,88,49,47,48,51,52
80,92,104,297,103,102,90,101,88,48,51,52
80,92,104,297,103,102,90,101,88,53,74,52
80,92,104,297,103,102,90,101,88,53,51,52
80,78,77,75,76,56,74,53,51,70,54,52
80,78,77,124,76,56,74,53,51,70,54,52
80,92,90,102,49,47,67,50,48,51,52
80,92,103,324,700,660,387,701,46,479,47,48,51,52
80,79,125,124,77,75,76,391,58,57,55,52
80,92,104,91,81,79,125,124,76,75,74,52
80,92,90,101,88,53,74,75,76,56,55,52
80,92,90,102,49,88,53,74,56,55,52
80,92,104,91,81,82,125,124,76,75,74,52
80,79,77,124,76,75,89,53,51,70,54,52
80,92,90,101,88,49,47,67,50,48,51,52
80,79,125,124,77,75,74,53,51,70,54,52
80,91,81,82,125,79,77,75,76,56,74,52
80,91,81,82,125,79,77,124,76,56,74,52
80,92,103,102,49,387,701,46,479,47,48,51,52
80,78,89,75,76,56,74,53,51,70,54,52
80,78,90,102,123,700,660,387,701,46,479,47,48,51,52
80,78,77,124,76,75,89,53,51,70,54,52
80,91,81,79,125,124,77,75,74,56,55,52
80,79,81,82,125,124,77,75,74,56,55,52
80,79,125,124,77,75,76,56,58,57,55,52
80,92,104,91,81,79,77,75,76,56,74,52
80,91,81,82,125,79,77,75,76,56,55,52
80,92,104,91,81,79,77,124,76,56,74,52
80,91,81,82,125,79,77,124,76,56,55,52
80,91,81,82,125,124,77,75,74,56,55,52
80,91,104,92,90,101,88,48,51,70,54,52
80,79,125,124,77,75,76,56,74,53,51,52
80,91,104,92,90,101,88,53,51,70,54,52
80,91,104,92,90,101,88,48,50,70,54,52
80,91,104,92,90,101,88,48,50,70,51,52
80,79,77,124,76,75,74,53,51,70,54,52
80,92,104,91,81,79,77,75,76,56,55,52
80,92,104,91,81,79,77,124,76,56,55,52
80,92,90,102,49,47,67,50,70,54,52
80,92,90,102,49,47,67,50,70,51,52
80,91,81,79,77,124,76,75,74,56,55,52
80,78,77,124,76,75,74,53,51,70,54,52
80,92,90,101,88,48,50,69,99,100,595,621,70,54,52
80,92,90,101,88,48,50,69,99,100,595,621,70,51,52
80,92,90,101,88,49,47,67,50,70,54,52
80,92,90,101,88,49,47,67,50,70,51,52
80,92,104,91,81,79,125,124,77,75,74,52
80,92,90,102,49,88,48,51,70,54,52
80,92,104,91,81,82,125,124,77,75,74,52
80,92,90,102,49,88,53,51,70,54,52
80,92,90,102,49,88,48,50,70,54,52
80,92,90,102,49,88,48,50,70,51,52
80,91,81,82,125,79,77,124,76,75,74,52
80,92,90,102,49,47,48,51,70,54,52
80,78,90,102,49,387,701,46,479,47,48,51,52
80,92,90,102,49,47,48,50,70,54,52
80,92,90,102,49,47,48,50,70,51,52
80,92,90,101,88,48,47,67,50,70,54,52
80,92,90,101,88,48,47,67,50,70,51,52
80,92,104,91,81,79,77,124,76,75,74,52
80,92,90,101,88,49,47,48,51,70,54,52
80,78,90,101,88,49,387,701,46,479,47,48,51,52
80,92,90,101,88,49,47,48,50,70,54,52
80,92,90,101,88,49,47,48,50,70,51,52
80,78,89,53,88,49,387,701,46,479,47,48,51,52
80,91,81,79,125,124,77,75,76,56,74,52
80,79,81,82,125,124,77,75,76,56,74,52
80,91,81,82,125,124,77,75,76,56,74,52
80,91,81,79,125,124,77,75,76,56,55,52
80,79,81,82,125,124,77,75,76,56,55,52
80,91,81,82,125,124,77,75,76,56,55,52
80,92,90,102,123,700,660,387,701,46,479,47,48,51,52
80,92,90,102,49,387,701,46,479,47,48,51,52
80,92,90,101,88,49,387,701,46,479,47,48,51,52
80,78,89,101,88,49,387,701,46,480,492,479,47,48,51,52
80,92,103,102,123,700,660,387,701,46,480,492,479,47,48,51,52
80,78,89,53,51,70,621,595,71,72,57,55,52
80,92,103,324,700,660,387,701,46,480,492,479,47,48,51,52
80,92,103,102,49,387,701,46,480,492,479,47,48,51,52
80,78,90,102,123,700,660,387,701,46,480,492,479,47,48,51,52
80,78,90,102,49,387,701,46,480,492,479,47,48,51,52
80,79,125,124,126,391,393,578,58,56,74,52
80,78,90,101,88,49,387,701,46,480,492,479,47,48,51,52
80,78,89,53,88,49,387,701,46,480,492,479,47,48,51,52
80,79,125,124,126,391,393,578,58,56,55,52
80,79,125,124,76,391,393,578,58,56,74,52
80,79,125,124,126,128,573,393,391,76,56,74,52
80,79,125,127,126,391,393,578,58,56,74,52
80,79,125,124,126,128,573,393,578,58,56,74,52
80,79,125,124,76,391,393,578,58,56,55,52
80,79,125,124,126,391,393,578,58,57,55,52
80,92,90,102,123,700,660,387,701,46,480,492,479,47,48,51,52
80,79,125,124,126,128,573,393,391,76,56,55,52
80,79,125,127,126,391,393,578,58,56,55,52
80,79,125,124,126,128,573,393,578,58,56,55,52
80,79,125,124,126,391,58,578,577,392,72,57,55,52
80,79,77,124,126,391,393,578,58,56,74,52
80,79,125,124,76,391,393,578,58,57,55,52
80,79,125,127,129,128,573,393,391,76,56,74,52
80,79,125,127,126,128,573,393,391,76,56,74,52
80,79,125,124,126,391,393,578,577,392,72,57,55,52
80,79,125,127,129,128,573,393,578,58,56,74,52
80,79,125,127,126,128,573,393,578,58,56,74,52
80,78,77,124,126,391,393,578,58,56,74,52
80,79,77,124,126,391,393,578,58,56,55,52
80,79,125,127,126,391,393,578,58,57,55,52
80,79,125,124,126,128,573,393,578,58,57,55,52
80,79,125,124,126,128,573,393,391,76,75,74,52
80,79,125,127,129,128,573,393,391,76,56,55,52
80,79,125,127,126,128,573,393,391,76,56,55,52
80,79,125,127,129,128,573,393,578,58,56,55,52
80,79,125,127,126,128,573,393,578,58,56,55,52
80,78,77,124,126,391,393,578,58,56,55,52
80,92,90,102,49,387,701,46,480,492,479,47,48,51,52
80,79,125,124,76,391,58,578,577,392,72,57,55,52
80,79,77,75,76,391,393,578,58,56,74,52
80,79,77,124,76,391,393,578,58,56,74,52
80,79,125,127,126,391,58,578,577,392,72,57,55,52
80,92,90,101,88,49,387,701,46,480,492,479,47,48,51,52
80,79,125,124,76,391,393,578,577,392,72,57,55,52
80,79,125,124,126,128,573,393,391,58,56,74,52
80,79,77,124,126,128,573,393,391,76,56,74,52
80,79,77,75,74,56,58,578,577,392,72,57,55,52
80,78,77,75,76,391,393,578,58,56,74,52
80,78,77,124,76,391,393,578,58,56,74,52
80,79,77,75,76,391,393,578,58,56,55,52
80,79,77,124,126,128,573,393,578,58,56,74,52
80,79,77,124,76,391,393,578,58,56,55,52
80,79,77,124,126,391,393,578,58,57,55,52
80,79,125,127,126,391,393,578,577,392,72,57,55,52
80,79,125,124,76,56,58,578,577,392,72,57,55,52
80,78,77,124,126,128,573,393,391,76,56,74,52
80,79,125,124,126,128,573,393,578,577,392,72,57,55,52
80,79,125,124,126,128,573,393,391,58,56,55,52
80,79,77,124,126,128,573,393,391,76,56,55,52
80,79,125,127,129,572,573,393,391,76,56,74,52
80,78,77,75,74,56,58,578,577,392,72,57,55,52
80,78,77,75,76,391,393,578,58,56,55,52
80,78,77,124,126,128,573,393,578,58,56,74,52
80,78,77,124,76,391,393,578,58,56,55,52
80,79,77,124,126,128,573,393,578,58,56,55,52
80,79,125,127,129,128,573,393,578,58,57,55,52
80,79,125,127,129,572,573,393,578,58,56,74,52
80,79,125,127,126,128,573,393,578,58,57,55,52
80,79,125,127,129,128,573,393,391,76,75,74,52
80,79,125,127,126,128,573,393,391,76,75,74,52
80,78,77,124,126,391,393,578,58,57,55,52
80,78,77,124,126,128,573,393,391,76,56,55,52
80,79,125,127,129,572,573,393,391,76,56,55,52
80,78,89,75,76,391,393,578,58,56,74,52
80,78,77,124,126,128,573,393,578,58,56,55,52
80,79,125,127,129,572,573,393,578,58,56,55,52
80,79,77,124,126,391,58,578,577,392,72,57,55,52
80,78,89,75,74,56,58,578,577,392,72,57,55,52
80,78,89,75,76,391,393,578,58,56,55,52
80,79,77,75,76,391,393,578,58,57,55,52
80,79,77,124,76,391,393,578,58,57,55,52
80,79,125,127,129,128,573,393,391,58,56,74,52
80,79,125,127,126,128,573,393,391,58,56,74,52
80,78,77,124,126,391,58,578,577,392,72,57,55,52
80,79,77,124,126,391,393,578,577,392,72,57,55,52
80,79,125,124,126,128,573,393,391,58,57,55,52
80,78,77,75,76,391,393,578,58,57,55,52
80,78,77,124,76,391,393,578,58,57,55,52
80,79,77,124,126,128,573,393,578,58,57,55,52
80,79,125,127,129,128,573,393,578,577,392,72,57,55,52
80,79,125,127,126,128,573,393,578,577,392,72,57,55,52
80,79,77,124,126,128,573,393,391,76,75,74,52
80,79,125,127,129,128,573,393,391,58,56,55,52
80,79,125,127,126,128,573,393,391,58,56,55,52
80,78,77,124,126,391,393,578,577,392,72,57,55,52
80,78,89,53,74,56,58,578,577,392,72,57,55,52
80,79,125,127,129,572,573,128,126,391,76,56,74,52
80,79,77,75,76,391,58,578,577,392,72,57,55,52
80,79,77,124,76,391,58,578,577,392,72,57,55,52
80,78,77,124,126,128,573,393,578,58,57,55,52
80,78,90,101,89,53,51,48,50,69,621,70,54,52
80,78,77,124,126,128,573,393,391,76,75,74,52
80,79,125,127,129,572,573,393,578,58,57,55,52
80,79,125,127,129,572,573,393,391,76,75,74,52
80,79,125,127,129,572,573,128,126,124,76,56,74,52
80,79,125,127,129,572,573,128,126,391,76,56,55,52
80,78,77,75,76,391,58,578,577,392,72,57,55,52
80,78,89,75,76,391,393,578,58,57,55,52
80,78,77,124,76,391,58,578,577,392,72,57,55,52
80,79,77,75,76,391,393,578,577,392,72,57,55,52
80,79,77,124,76,391,393,578,577,392,72,57,55,52
80,79,77,124,126,128,573,393,391,58,56,74,52
80,79,77,78,89,101,88,48,50,69,621,70,54,52
80,79,77,78,89,101,88,48,50,69,621,70,51,52
80,79,125,127,129,572,573,128,126,124,76,56,55,52
80,78,77,75,76,391,393,578,577,392,72,57,55,52
80,79,77,75,76,56,58,578,577,392,72,57,55,52
80,78,77,124,76,391,393,578,577,392,72,57,55,52
80,78,77,124,126,128,573,393,391,58,56,74,52
80,79,77,124,76,56,58,578,577,392,72,57,55,52
80,79,77,124,126,128,573,393,578,577,392,72,57,55,52
80,79,77,124,126,128,573,393,391,58,56,55,52
80,79,125,127,129,128,573,393,391,58,57,55,52
80,79,125,127,129,572,573,393,391,58,56,74,52
80,79,125,127,126,128,573,393,391,58,57,55,52
80,78,89,101,88,48,50,69,621,70,51,53,74,52
80,78,89,75,76,391,58,578,577,392,72,57,55,52
80,78,77,75,76,56,58,578,577,392,72,57,55,52
80,78,77,124,76,56,58,578,577,392,72,57,55,52
80,78,90,101,89,53,88,48,50,69,621,70,54,52
80,78,90,101,89,53,88,48,50,69,621,70,51,52
80,78,77,124,126,128,573,393,578,577,392,72,57,55,52
80,78,77,124,126,128,573,393,391,58,56,55,52
80,79,125,127,129,572,573,393,578,577,392,72,57,55,52
80,79,125,127,129,572,573,393,391,58,56,55,52
80,78,89,75,76,391,393,578,577,392,72,57,55,52
80,79,125,127,129,572,573,128,126,391,76,75,74,52
80,79,77,75,89,101,88,48,50,69,621,70,54,52
80,79,77,75,89,101,88,48,50,69,621,70,51,52
80,78,89,75,76,56,58,578,577,392,72,57,55,52
80,79,77,124,126,128,573,393,391,58,57,55,52
80,79,125,127,129,572,573,128,126,124,76,75,74,52
80,78,77,75,89,101,88,48,50,69,621,70,54,52
80,78,77,75,89,101,88,48,50,69,621,70,51,52
80,78,77,124,126,128,573,393,391,58,57,55,52
80,79,125,127,129,572,573,393,391,58,57,55,52
80,79,125,127,129,572,573,128,126,391,58,56,74,52
80,79,125,127,129,572,573,128,126,391,58,56,55,52
80,92,90,78,89,101,88,48,50,69,621,70,54,52
80,92,90,78,89,101,88,48,50,69,621,70,51,52
80,78,89,101,88,53,51,48,50,69,621,70,54,52
80,92,90,101,89,53,51,48,50,69,621,70,54,52
80,79,125,127,129,572,573,128,126,124,77,75,74,52
80,78,89,53,51,70,621,595,71,73,590,72,57,55,52
80,79,125,127,129,572,573,128,126,391,58,57,55,52
80,78,89,53,51,70,621,595,625,73,71,72,57,55,52
80,78,89,53,51,70,621,595,625,73,590,72,57,55,52
80,92,90,101,89,53,88,48,50,69,621,70,54,52
80,92,90,101,89,53,88,48,50,69,621,70,51,52
80,78,89,101,88,49,47,67,50,69,621,70,54,52
80,78,89,101,88,49,47,67,50,69,621,70,51,52
80,78,89,101,88,48,47,67,50,69,621,70,54,52
80,78,89,101,88,48,47,67,50,69,621,70,51,52
80,78,89,101,88,49,47,48,50,69,621,70,54,52
80,78,89,101,88,49,47,48,50,69,621,70,51,52
80,79,77,78,89,53,51,48,50,69,621,70,54,52
80,79,77,78,90,101,88,48,50,69,621,70,54,52
80,79,77,78,90,101,88,48,50,69,621,70,51,52
80,79,77,78,89,53,88,48,50,69,621,70,54,52
80,79,77,78,89,53,88,48,50,69,621,70,51,52
80,79,77,75,89,53,51,48,50,69,621,70,54,52
80,78,90,101,88,48,50,69,621,70,51,53,74,52
80,78,77,75,89,53,51,48,50,69,621,70,54,52
80,79,125,124,126,391,393,574,575,578,58,56,74,52
80,91,84,83,634,394,299,82,125,124,76,56,74,52
80,91,84,83,634,394,299,82,81,79,77,75,74,52
80,79,77,75,74,53,51,48,50,69,621,70,54,52
80,79,125,124,126,391,58,578,575,579,577,392,72,57,55,52
80,79,125,124,126,391,393,574,575,578,58,56,55,52
80,79,77,75,89,53,88,48,50,69,621,70,54,52
80,79,77,75,89,53,88,48,50,69,621,70,51,52
80,78,77,75,74,53,51,48,50,69,621,70,54,52
80,91,84,83,634,394,299,82,125,124,76,56,55,52
80,79,125,124,126,391,393,578,575,579,577,392,72,57,55,52
80,78,77,75,89,53,88,48,50,69,621,70,54,52
80,78,77,75,89,53,88,48,50,69,621,70,51,52
80,91,84,83,634,394,299,82,125,79,77,75,74,52
80,79,81,83,634,394,299,82,125,124,76,56,74,52
80,92,90,78,89,53,51,48,50,69,621,70,54,52
80,91,81,83,634,394,299,82,125,124,76,56,74,52
80,79,125,124,76,391,393,574,575,578,58,56,74,52
80,79,125,124,126,391,58,578,577,392,624,590,72,57,55,52
80,79,125,124,126,391,393,574,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,131,574,575,578,58,56,74,52
80,79,81,83,634,394,299,82,125,124,76,56,55,52
80,78,89,75,74,53,51,48,50,69,621,70,54,52
80,79,125,127,126,391,393,574,575,578,58,56,74,52
80,91,81,83,634,394,299,82,125,124,76,56,55,52
80,79,77,75,74,53,88,48,50,69,621,70,54,52
80,79,77,75,74,53,88,48,50,69,621,70,51,52
80,79,125,124,76,391,58,578,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,393,574,575,578,58,56,74,52
80,79,125,124,76,391,393,574,575,578,58,56,55,52
80,79,125,124,126,391,393,578,577,392,624,590,72,57,55,52
80,79,125,124,126,391,393,574,575,578,58,57,55,52
80,91,81,83,634,394,299,82,125,79,77,75,74,52
80,79,125,124,126,128,573,131,574,575,578,58,56,55,52
80,79,125,127,126,391,58,578,575,579,577,392,72,57,55,52
80,78,77,75,74,53,88,48,50,69,621,70,54,52
80,78,77,75,74,53,88,48,50,69,621,70,51,52
80,79,125,127,126,391,393,574,575,578,58,56,55,52
80,79,125,124,76,391,393,578,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,393,574,575,578,58,56,55,52
80,79,77,75,74,56,58,578,575,579,577,392,72,57,55,52
80,91,84,83,634,394,299,82,125,124,76,75,74,52
80,79,125,124,126,128,573,131,574,393,391,76,56,74,52
80,78,90,101,88,53,51,48,50,69,621,70,54,52
80,92,90,78,89,53,88,48,50,69,621,70,54,52
80,92,90,78,89,53,88,48,50,69,621,70,51,52
80,79,125,124,76,391,58,578,577,392,624,590,72,57,55,52
80,79,125,127,126,391,393,578,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,131,574,393,578,58,56,74,52
80,79,125,124,76,391,393,574,575,579,577,392,72,57,55,52
80,79,125,124,76,56,58,578,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,393,578,575,579,577,392,72,57,55,52
80,78,77,75,74,56,58,578,575,579,577,392,72,57,55,52
80,79,125,124,126,128,573,131,574,393,391,76,56,55,52
80,79,125,124,126,128,573,131,574,575,579,577,392,72,57,55,52
80,79,125,127,126,391,58,578,577,392,624,590,72,57,55,52
80,79,125,127,126,391,393,574,575,579,577,392,72,57,55,52
80,78,89,75,74,53,88,48,50,69,621,70,54,52
80,78,89,75,74,53,88,48,50,69,621,70,51,52
80,79,77,124,126,391,393,574,575,578,58,56,74,52
80,92,103,102,49,47,67,50,69,621,70,54,52
80,92,103,102,49,47,67,50,69,621,70,51,52
80,79,125,124,76,391,393,578,577,392,624,590,72,57,55,52
80,79,125,124,126,128,573,131,574,393,578,58,56,55,52
80,79,125,124,126,128,573,393,574,575,579,577,392,72,57,55,52
80,79,125,124,76,391,393,574,575,578,58,57,55,52
80,79,125,127,129,128,573,131,574,575,578,58,56,74,52
80,79,125,127,126,128,573,131,574,575,578,58,56,74,52
80,79,81,83,634,394,299,82,125,124,76,75,74,52
80,79,77,75,74,56,58,578,577,392,624,590,72,57,55,52
80,79,125,124,126,391,393,574,575,578,577,392,72,57,55,52
80,91,81,83,634,394,299,82,125,124,76,75,74,52
80,79,125,127,129,128,573,393,574,575,578,58,56,74,52
80,79,125,127,126,128,573,393,574,575,578,58,56,74,52
80,79,125,124,126,128,573,131,574,575,578,58,57,55,52
80,79,125,127,126,391,393,578,577,392,624,590,72,57,55,52
80,79,77,124,126,391,58,578,575,579,577,392,72,57,55,52
80,78,77,124,126,391,393,574,575,578,58,56,74,52
80,79,77,124,126,391,393,574,575,578,58,56,55,52
80,79,125,124,76,56,58,578,577,392,624,590,72,57,55,52
80,79,125,127,126,391,393,574,575,578,58,57,55,52
80,79,125,124,126,128,573,393,578,577,392,624,590,72,57,55,52
80,79,125,124,126,128,573,393,574,575,578,58,57,55,52
80,78,77,75,74,56,58,578,577,392,624,590,72,57,55,52
80,79,125,127,129,128,573,131,574,575,578,58,56,55,52
80,78,89,75,74,56,58,578,575,579,577,392,72,57,55,52
80,79,125,127,126,128,573,131,574,575,578,58,56,55,52
80,92,90,101,88,48,50,69,621,70,51,53,74,52
80,79,125,127,129,128,573,393,574,575,578,58,56,55,52
80,79,125,127,126,128,573,393,574,575,578,58,56,55,52
80,78,77,124,126,391,58,578,575,579,577,392,72,57,55,52
80,92,103,102,49,88,48,50,69,621,70,54,52
80,92,103,102,49,88,48,50,69,621,70,51,52
80,78,77,124,126,391,393,574,575,578,58,56,55,52
80,79,77,124,126,391,393,578,575,579,577,392,72,57,55,52
80,79,125,127,129,128,573,131,574,393,391,76,56,74,52
80,79,125,127,126,128,573,131,574,393,391,76,56,74,52
80,79,125,127,129,128,573,131,574,393,578,58,56,74,52
80,79,125,127,126,128,573,131,574,393,578,58,56,74,52
80,79,77,75,76,391,393,574,575,578,58,56,74,52
80,79,77,124,76,391,393,574,575,578,58,56,74,52
80,79,125,127,129,128,573,393,578,575,579,577,392,72,57,55,52
80,79,125,127,126,128,573,393,578,575,579,577,392,72,57,55,52
80,79,77,124,126,391,58,578,577,392,624,590,72,57,55,52
80,79,77,124,126,391,393,574,575,579,577,392,72,57,55,52
80,78,77,124,126,391,393,578,575,579,577,392,72,57,55,52
80,92,103,102,49,47,48,50,69,621,70,54,52
80,92,103,102,49,47,48,50,69,621,70,51,52
80,91,84,83,634,394,299,82,125,124,77,75,74,52
80,79,125,124,126,128,573,131,574,393,578,58,57,55,52
80,79,125,124,126,128,573,131,574,393,391,76,75,74,52
80,79,125,127,129,128,573,131,574,393,391,76,56,55,52
80,79,125,127,126,128,573,131,574,393,391,76,56,55,52
80,78,89,75,74,56,58,578,577,392,624,590,72,57,55,52
80,79,125,124,76,391,393,574,575,578,577,392,72,57,55,52
80,79,125,127,129,128,573,131,574,575,579,577,392,72,57,55,52
80,79,125,127,126,128,573,131,574,575,579,577,392,72,57,55,52
80,79,77,124,126,128,573,131,574,575,578,58,56,74,52
80,78,89,53,74,56,58,578,575,579,577,392,72,57,55,52
80,79,77,75,76,391,58,578,575,579,577,392,72,57,55,52
80,78,77,75,76,391,393,574,575,578,58,56,74,52
80,79,125,127,129,128,573,131,574,393,578,58,56,55,52
80,79,77,124,76,391,58,578,575,579,577,392,72,57,55,52
80,78,77,124,76,391,393,574,575,578,58,56,74,52
80,79,125,127,126,128,573,131,574,393,578,58,56,55,52
