625,595,621,70,51,53,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,53,89,101,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,74,75,76,124,125,82,299,634,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,79,125,82,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,51,53,89,101,90,92,104,93,737,105,20,95,86,19,21,96
625,595,621,70,51,53,89,78,77,79,81,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,53,89,78,77,79,81,83,634,635,751,87,85,22,19,21,96
625,73,71,54,70,51,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,76,124,125,82,299,634,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,595,71,54,52,74,75,77,79,125,82,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,70,51,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,75,89,101,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,70,50,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,75,77,124,125,82,299,634,83,741,87,85,22,636,21,96
625,73,71,54,52,74,53,89,101,90,92,104,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,70,50,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,101,90,92,104,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,621,70,51,53,89,78,80,91,84,94,710,709,95,86,19,22,636,504,666,505,503,98,96
625,595,71,54,52,74,75,77,124,125,82,299,634,83,741,87,85,22,636,21,96
625,595,71,54,52,74,53,89,101,90,92,104,91,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,101,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,52,51,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,75,76,124,125,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,51,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,51,48,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,51,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,76,124,125,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,76,124,125,82,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,51,53,89,101,90,92,104,93,737,105,709,710,86,19,21,96
625,595,71,54,52,74,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,52,51,53,88,101,89,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,101,90,92,80,91,84,94,710,86,19,21,96
625,595,621,70,51,53,89,75,77,79,81,83,634,635,751,87,85,86,19,21,96
625,595,71,54,52,74,75,76,124,125,82,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,75,77,79,81,83,634,635,751,87,85,22,19,21,96
625,73,71,54,52,74,56,76,75,77,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,124,125,82,299,634,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,56,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,56,76,75,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,124,125,82,299,634,635,751,87,85,22,636,504,503,98,96
625,595,71,54,52,74,56,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,55,56,76,75,77,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,55,56,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,78,77,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,51,53,74,75,77,79,81,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,53,74,75,77,79,81,83,634,635,751,87,85,22,19,21,96
625,595,621,70,54,52,74,75,77,79,81,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,52,74,75,77,79,81,83,634,635,751,87,85,86,19,21,96
625,595,71,54,52,55,56,76,75,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,55,56,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,54,52,74,75,77,79,81,83,634,635,751,87,85,22,19,21,96
625,595,621,70,51,52,74,75,77,79,81,83,634,635,751,87,85,22,19,21,96
625,73,71,54,52,74,75,77,124,125,79,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,78,80,91,84,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,53,89,78,80,91,84,83,634,635,751,87,85,22,19,21,96
625,595,71,54,52,74,75,77,124,125,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,124,125,82,81,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,124,125,82,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,75,77,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,51,53,89,78,80,79,81,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,53,89,78,80,79,81,83,634,635,751,87,85,22,19,21,96
625,73,71,54,52,74,75,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,78,80,91,81,83,634,635,751,87,85,86,19,21,96
625,595,621,70,51,53,89,78,80,91,81,83,634,635,751,87,85,22,19,21,96
625,595,71,54,52,74,75,76,124,77,79,81,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,78,77,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,108,21,96
625,595,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,108,21,96
625,595,621,70,51,53,74,75,77,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,54,52,74,75,77,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,51,52,74,75,77,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,51,53,89,78,77,79,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,78,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,71,54,70,51,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,73,71,54,52,74,75,77,78,90,92,104,93,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,52,74,75,89,78,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,621,70,51,53,89,78,80,91,84,83,634,635,751,87,85,22,636,21,96
625,73,71,54,70,51,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,621,70,51,53,89,75,77,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,19,21,96
625,595,71,54,52,74,75,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,70,51,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,51,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,56,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,79,81,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,71,54,52,74,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,71,54,52,51,53,89,78,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,56,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,79,81,82,299,394,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,78,90,92,104,93,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,73,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,19,21,96
625,595,621,70,51,53,89,78,80,79,81,83,634,635,751,87,85,22,636,21,96
625,595,621,70,51,53,89,75,77,79,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,70,51,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,73,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,108,97,96
625,73,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,52,74,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,621,70,51,53,89,78,80,91,81,83,634,635,751,87,85,22,636,21,96
625,73,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,73,71,54,52,51,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,108,21,96
625,595,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,70,51,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,55,56,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,71,54,70,51,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,52,74,75,77,79,80,91,84,94,710,86,19,18,108,21,96
625,595,71,54,52,74,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,621,70,51,53,74,56,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,70,51,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,52,51,53,89,78,77,79,81,91,84,94,710,86,19,21,96
625,595,621,70,51,53,74,75,77,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,70,51,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,595,621,70,54,52,74,56,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,55,56,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,621,70,51,52,74,56,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,78,90,92,104,91,84,94,710,86,19,21,96
625,595,621,70,54,52,74,75,77,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,52,74,75,77,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,79,80,91,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,75,77,79,80,91,84,94,741,87,85,86,19,21,96
625,595,621,70,51,53,89,101,90,78,77,79,81,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,79,80,91,84,94,741,87,85,22,19,21,96
625,73,71,54,52,74,75,77,79,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,78,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,52,74,75,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,595,71,54,52,74,75,77,78,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,84,94,741,87,85,86,19,21,96
625,73,71,54,70,51,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,75,77,78,80,91,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,75,89,78,77,79,81,83,741,87,85,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,52,74,75,77,79,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,52,74,75,89,78,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,595,71,54,52,74,75,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,70,51,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,70,51,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,74,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,710,86,19,18,108,21,96
625,595,71,54,52,74,75,77,78,80,91,84,94,710,86,19,18,108,21,96
625,595,621,70,54,52,55,56,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,89,78,77,79,81,83,741,87,85,86,19,21,96
625,595,621,70,51,52,55,56,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,741,87,85,86,19,21,96
625,73,71,54,52,74,75,77,78,80,91,84,94,741,87,85,86,19,21,96
625,595,71,54,52,74,75,89,78,77,79,81,83,741,87,85,22,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,741,87,85,22,19,21,96
625,73,71,54,52,74,75,77,78,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,70,51,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,73,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,70,51,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,73,71,54,52,74,75,77,78,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,84,94,710,86,19,21,108,97,96
625,73,71,54,52,74,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,52,74,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,741,87,85,86,19,21,96
625,595,71,54,52,74,75,77,78,80,91,84,94,741,87,85,86,19,21,96
625,73,71,54,52,51,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,104,93,737,105,20,18,108,21,96
625,595,621,70,51,53,74,75,77,79,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,51,53,89,78,90,92,104,93,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,741,87,85,22,19,21,96
625,595,71,54,52,74,75,77,78,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,19,21,96
625,595,71,54,52,74,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,73,71,54,52,74,75,77,78,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,78,90,92,104,93,737,105,709,710,86,19,21,96
625,595,621,70,54,52,74,75,77,79,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,621,70,51,52,74,75,77,79,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,79,80,91,84,94,710,86,19,21,108,97,96
625,595,71,54,52,74,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,78,90,92,104,93,737,105,20,18,108,97,96
625,595,71,54,52,51,53,89,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,74,75,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,104,93,737,105,20,18,108,21,96
625,73,71,54,52,74,75,89,78,90,92,104,91,84,94,710,86,19,21,96
625,595,621,70,51,53,89,75,76,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,77,79,80,91,84,94,710,86,19,18,108,97,96
625,595,71,54,52,74,75,77,78,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,52,74,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,84,94,710,86,95,20,18,108,21,96
625,73,71,54,70,51,53,89,78,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,710,86,19,21,108,97,96
625,73,71,54,52,74,75,77,78,80,91,84,94,710,86,19,21,108,97,96
625,73,71,54,52,74,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,74,75,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,52,74,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,84,94,710,86,19,18,108,97,96
625,73,71,54,52,51,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,104,93,737,105,20,18,108,21,96
625,73,71,54,52,74,75,77,78,80,91,104,93,737,105,20,18,108,21,96
625,595,71,54,70,51,52,74,75,77,79,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,84,94,710,86,95,20,18,108,21,96
625,595,71,54,70,51,53,89,78,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,74,75,89,78,80,91,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,595,621,70,51,53,89,101,90,78,80,91,84,94,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,52,74,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,710,86,19,21,108,97,96
625,595,71,54,52,74,75,77,78,80,91,84,94,710,86,19,21,108,97,96
625,595,71,54,52,74,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,80,91,84,94,710,86,19,18,108,21,96
625,595,71,54,52,74,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,51,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,595,71,54,52,74,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,73,71,54,52,51,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,52,51,53,89,78,77,79,81,83,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,74,75,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,52,51,53,89,75,77,78,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,74,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,104,93,737,105,20,18,108,21,96
625,595,71,54,52,74,75,77,78,80,91,104,93,737,105,20,18,108,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,710,86,19,18,108,97,96
625,73,71,54,52,74,75,77,78,80,91,84,94,710,86,19,18,108,97,96
625,595,71,54,52,51,53,89,78,90,92,104,93,737,105,20,95,86,19,21,96
625,595,71,54,52,74,75,89,78,80,91,84,94,710,86,19,18,108,21,96
625,595,71,54,52,74,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,73,71,54,52,74,75,89,78,80,91,84,94,741,87,85,86,19,21,96
625,73,71,54,70,51,52,74,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,70,51,52,74,75,77,78,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,710,86,95,20,18,108,21,96
625,73,71,54,52,74,75,77,78,80,91,84,94,710,86,95,20,18,108,21,96
625,73,71,54,52,74,75,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,71,54,52,74,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,621,70,51,53,89,78,80,79,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,73,71,54,52,74,75,89,78,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,70,51,53,89,78,80,91,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,75,77,79,80,91,84,94,710,86,85,22,19,21,96
625,595,621,70,51,53,89,78,77,79,81,83,741,87,85,22,636,637,8,666,504,503,98,96
625,595,71,54,52,51,53,89,78,77,79,81,83,741,87,85,86,19,21,96
625,73,71,54,70,51,53,89,78,80,91,84,94,741,87,85,86,19,21,96
625,73,71,54,52,74,75,89,78,90,92,104,93,737,105,709,710,86,19,21,96
625,595,71,54,52,51,53,89,78,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,70,51,53,74,75,77,79,81,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,70,51,53,74,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,710,86,19,18,108,97,96
625,595,621,70,51,53,89,78,80,91,81,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,77,78,80,91,84,94,710,86,19,18,108,97,96
625,73,71,54,70,51,53,89,78,90,92,104,93,737,105,709,710,86,19,21,96
625,595,621,70,51,53,89,78,77,124,125,82,299,634,83,741,87,85,22,636,504,503,98,96
625,595,71,54,52,74,75,89,78,80,91,84,94,741,87,85,86,19,21,96
625,595,71,54,70,51,52,74,75,77,79,81,91,84,94,710,86,19,21,96
625,595,71,54,70,51,52,74,75,77,78,80,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,91,84,94,710,86,95,20,18,108,21,96
625,595,71,54,52,74,75,77,78,80,91,84,94,710,86,95,20,18,108,21,96
625,595,71,54,52,74,75,76,124,125,82,299,394,635,751,87,85,22,636,504,503,98,96
625,595,621,70,51,53,89,101,90,92,103,297,298,93,737,105,20,18,108,21,96
625,73,71,54,70,51,53,89,75,77,79,81,83,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,80,91,84,94,741,87,85,22,19,21,96
625,595,71,54,52,74,75,77,79,80,91,84,94,710,86,85,22,19,21,96
625,73,71,54,52,74,75,89,78,90,92,80,91,84,94,710,86,19,21,96
625,595,71,54,70,51,53,89,78,80,91,84,94,741,87,85,86,19,21,96
625,73,71,54,52,74,75,89,78,77,79,81,83,741,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,83,84,94,710,86,19,18,108,21,96
625,595,71,54,52,74,75,89,78,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,104,93,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,104,93,737,105,20,18,19,21,96
625,595,71,54,70,51,53,89,78,80,91,84,94,741,87,85,22,19,21,96
625,73,71,54,70,51,53,89,78,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,78,77,79,81,83,741,94,710,86,19,21,96
625,595,71,54,70,51,53,89,78,90,92,104,93,737,105,709,710,86,19,21,96
625,73,71,54,70,51,53,89,75,77,79,81,83,741,87,85,86,19,21,96
625,73,71,54,52,74,75,77,79,80,91,104,93,737,105,20,18,108,97,96
625,73,71,54,52,51,53,74,75,77,79,80,91,84,94,710,86,19,21,96
625,73,71,54,70,51,53,89,75,77,79,81,83,741,87,85,22,19,21,96
625,595,71,54,70,51,53,89,75,77,79,81,83,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,83,741,87,85,86,19,18,108,21,96
625,73,71,54,52,74,53,89,78,90,92,104,91,84,94,710,86,19,21,96
625,595,71,54,52,74,75,89,78,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,78,80,79,81,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,83,741,87,85,22,19,18,108,21,96
625,595,71,54,52,74,75,89,78,77,79,81,83,741,94,710,86,19,21,96
625,595,71,54,52,74,75,77,79,81,83,84,94,710,86,19,18,108,21,96
625,73,71,54,52,74,75,89,101,90,92,104,93,737,105,709,95,86,19,21,96
625,595,71,54,52,74,75,77,79,80,91,104,93,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,91,84,94,710,86,85,22,19,21,96
625,73,71,54,52,74,75,77,78,80,91,84,94,710,86,85,22,19,21,96
625,595,71,54,52,74,75,77,79,80,91,104,93,737,105,20,18,19,21,96
625,73,71,54,52,51,53,89,78,90,92,104,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,83,84,94,741,87,85,86,19,21,96
625,595,71,54,70,51,53,89,78,90,92,80,91,84,94,710,86,19,21,96
625,73,71,54,52,74,75,77,79,81,83,84,94,741,87,85,22,19,21,96
